,smiles,pki
109,NCc1ccc(Cl)cc1CNC(=O)C1CCCN1C(=O)C(O)c1ccccc1,9.045757490560675
110,CC(C)CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1ccc2ccccc2c1,6.313363730737707
111,NCc1ccc(Cl)cc1CNC(=O)Cc1c(Cl)ccc(N)[n+]1[O-],7.585026652029182
112,N=C(N)c1ccc2ccc(CN(CCCc3ccccc3)C(=O)c3cccc4ccccc34)cc2c1,5.9222688203476075
113,N=C(N)c1ccc2ccc(CN(CCc3ccccn3)C(=O)c3cccc4ccccc34)cc2c1,5.32202824718926
114,FC(F)(F)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,8.337242168318426
115,N#Cc1ccc(N)[n+]([O-])c1CC(=O)NCc1cc(Cl)ccc1CN,8.0
116,O=C(O)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,9.795880017344075
117,OCCN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,9.602059991327963
118,Cc1cc2oc(Cc3cccc(Cl)c3)nc2c(NCCC2CCCCN2)n1,8.508638306165727
119,CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,7.070581074285707
120,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5.795880017344075
121,Clc1ccc(-n2cncn2)c(Cc2nc3c(NCCC4CCCCN4Cc4ccccc4)nccc3o2)c1,9.853871964321762
122,CCOc1cc(OC2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5.0655015487564325
123,C#Cc1cc(OC2CCOC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5.022276394711152
124,CCOc1cc(-c2ccccc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5.136677139879544
125,NC(C(=O)N1CCCC1C(=O)NCC=Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1,8.698970004336019
126,C=Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5.5376020021010435
127,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC=Cc1cnc(N)s1,5.7447274948966935
128,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCC=Cc1c[nH]cn1,6.844663962534939
129,Cc1cc2cc(NC(=NC3CCCCN(CC(=O)N4CCCC4)C3=O)C(C#N)=C(O)OCCCCO)ccc2o1,5.200659450546418
130,Nc1ncc(CNC(=O)C2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)s1,6.455931955649724
131,Cc1[nH]cnc1C=CCNC(=O)C1CCCN1C(=O)C(N)C(c1ccccc1)c1ccccc1,9.0
132,COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,7.130768280269024
133,CCOc1cc(OC2CCN(C)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,5.00436480540245
134,Nc1ncc(CCCNC(=O)C2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)s1,6.703334809738469
135,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCCCc1c[nH]cn1,7.468521082957745
136,Cc1nc[nH]c1CNC(=O)Cn1c(C)cnc(NCCc2ccccc2)c1=O,7.275724130399211
137,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1c[nH]cn1,6.769551078621726
138,Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCC1CCC(N)CC1,8.193820026016112
139,Cc1[nH]cnc1C#CCNC(=O)C1CCCN1C(=O)C(N)C(c1ccccc1)c1ccccc1,8.221848749616356
140,Nc1ncc(CCNC(=O)C2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)s1,6.714442690992226
141,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCCCc1cnc(N)s1,6.346787486224656
142,Nc1ncc(C=CCNC(=O)C2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)s1,7.522878745280337
143,N=C(N)c1ccc2[nH]c(-c3nc4ccccc4[nH]3)nc2c1,6.494850021680094
144,N=C(N)c1ccc2[nH]c(-c3c[nH]cn3)nc2c1,5.958607314841775
145,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cnc(N)s1,5.958607314841775
